%Photon    Tot. w/  
%Energy    Coherent 
%(MeV)     (cm2/g)  
%
1.000E-03 9.856E+03 
1.004E-03 9.753E+03 
1.007E-03 9.656E+03 
1.008E-03 1.099E+04 
1.500E-03 4.234E+03 
2.000E-03 2.048E+03 
3.000E-03 7.095E+02 
4.000E-03 3.282E+02 
5.000E-03 1.793E+02 
6.000E-03 1.090E+02 
8.000E-03 4.952E+01 
8.332E-03 4.428E+01 
8.333E-03 3.293E+02 
1.000E-02 2.090E+02 
1.500E-02 7.081E+01 
2.000E-02 3.220E+01 
3.000E-02 1.034E+01 
4.000E-02 4.600E+00 
5.000E-02 2.474E+00 
6.000E-02 1.511E+00 
8.000E-02 7.306E-01 
1.000E-01 4.439E-01 
1.500E-01 2.208E-01 
2.000E-01 1.582E-01 
3.000E-01 1.154E-01 
4.000E-01 9.765E-02 
5.000E-01 8.698E-02 
6.000E-01 7.944E-02 
8.000E-01 6.891E-02 
1.000E+00 6.160E-02 
1.022E+00 6.090E-02 
1.250E+00 5.494E-02 
1.500E+00 5.015E-02 
2.000E+00 4.387E-02 
2.044E+00 4.345E-02 
3.000E+00 3.745E-02 
4.000E+00 3.444E-02 
5.000E+00 3.289E-02 
6.000E+00 3.210E-02 
7.000E+00 3.174E-02 
8.000E+00 3.164E-02 
9.000E+00 3.170E-02 
1.000E+01 3.185E-02 
1.100E+01 3.207E-02 
1.200E+01 3.231E-02 
1.300E+01 3.259E-02 
1.400E+01 3.289E-02 
1.500E+01 3.320E-02 
1.600E+01 3.352E-02 
1.800E+01 3.414E-02 
2.000E+01 3.476E-02 
